14505129_0.java,42,55,c-jdbc-2/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/console/views/InfoViewer.java,196,209,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:         public int getColumnCount() {
14636363_1.java,64,80,apache-roller-4.0.1/apache-roller-src-4.0.1/apps/planet/src/java/org/apache/roller/planet/pojos/StaticTemplate.java,26,42,AUTO-D,similar getters & setters methods,EX-D,similar getters & setters methods
14636363_1.java,64,80,apache-roller-4.0.1/apache-roller-src-4.0.1/apps/weblogger/src/java/org/apache/roller/weblogger/business/themes/SharedTheme.java,27,43,AUTO-D,similar getters & setters methods,EX-D,similar getters & setters methods
14636363_1.java,64,80,apache-roller-4.0.1/apache-roller-src-4.0.1/apps/weblogger/src/java/org/apache/roller/weblogger/business/themes/SharedThemeTemplate.java,38,54,AUTO-D,similar getters & setters methods,EX-D,similar getters & setters methods
14636363_1.java,64,80,apache-roller-4.0.1/apache-roller-src-4.0.1/apps/weblogger/src/java/org/apache/roller/weblogger/pojos/StaticTemplate.java,17,33,AUTO-D,similar getters & setters methods,EX-D,similar getters & setters methods
14636363_1.java,64,80,apache-roller-4.0.1/apache-roller-src-4.0.1/apps/weblogger/src/java/org/apache/roller/weblogger/pojos/StaticThemeTemplate.java,25,41,AUTO-D,similar getters & setters methods,EX-D,similar getters & setters methods
14636363_1.java,64,80,jag-6/jag-6.1/src/com/finalist/jaggenerator/template/TemplateConfigParameter.java,21,37,AUTO-D,similar getters & setters methods,EX-D,accidentally similar getter:         public String getId() {
14930413_0.java,11,24,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/tags/Param.java,5,18,AUTO-D,similar getters & setters methods,EX-D,similar getters & setters methods
15649188_0.java,23,39,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/component/cascading/toone/Address.java,27,43,AUTO-D,similar getters & setters methods,EX-D,accidentally similar getter:     public String getCity() {
16688737_0.java,13,29,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,193,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar hashCode and equals methods
16688737_0.java,17,29,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,21,33,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar way of writing hashCode() and equals()
16688737_0.java,17,29,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,35,47,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
16688737_0.java,17,29,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
16688737_0.java,17,29,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
17698380_0.java,49,62,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/tags/Param.java,5,18,AUTO-D,similar getters & setters methods,EX-D,similar getters & setters methods
17997605_0.java,6,22,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/demo/java/org/hibernate/envers/demo/Person.java,19,35,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:     public int getId() {
17997605_0.java,6,22,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/various/Person.java,19,35,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:     public int getId() {
18209411_3.java,4,20,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,17,33,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
18209411_3.java,4,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,31,47,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
18209411_3.java,4,20,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,193,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar hashCode and equals methods
18209411_3.java,8,20,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,21,33,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar way of writing hashCode() and equals()
18209411_3.java,8,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,35,47,AUTO-D,accidentally similar hashCode() and equals(),EX-D,SO answer says that the code is auto-generated by IDE Has similar hashCode() and equals()
18209411_3.java,8,20,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
18209411_3.java,8,20,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
20755453_0.java,1,17,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,17,33,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
20755453_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,31,47,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
20755453_0.java,1,17,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,193,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar hashCode and equals methods
20755453_0.java,5,17,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,21,33,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar way of writing hashCode() and equals()
20755453_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,35,47,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
20755453_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
20755453_0.java,5,17,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
24330611_0.java,74,86,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
24330611_0.java,74,86,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
24781239_0.java,81,97,apache-roller-4.0.1/apache-roller-src-4.0.1/apps/weblogger/src/java/org/apache/roller/weblogger/ui/struts2/editor/EntryBean.java,101,117,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter
25386510_0.java,1,17,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,17,33,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
25386510_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,31,47,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
25386510_0.java,1,17,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,193,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar hashCode and equals methods
25386510_0.java,5,17,geotools-2/geotools-2.7-M3/modules/library/main/src/main/java/org/geotools/filter/capability/OperatorImpl.java,21,33,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar way of writing hashCode() and equals()
25386510_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/pagination/Entry.java,35,47,AUTO-D,accidentally similar hashCode() and equals(),EX-D,SO answer says that the code is auto-generated by Eclipse. Has similar hashCode() and equals()
25386510_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,34,46,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
25386510_0.java,5,17,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.context/src/test/java/org/springframework/context/annotation/AnnotationConfigApplicationContextTests.java,197,209,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
25763458_0.java,1,18,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/querycache/CompositeKey.java,15,32,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
3357300_0.java,3,16,tapestry-src-5.1.0.5/tapestry-core/src/main/java/org/apache/tapestry5/internal/util/MultiKey.java,11,24,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar hashCode and equals methods
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer.java,55,71,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:     public long getId() {
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer2.java,27,43,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:     public long getId() {
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer3.java,27,43,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:     public long getId() {
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer4.java,27,43,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:     public long getId() {
3664108_0.java,7,23,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer5.java,27,43,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:     public long getId() {
4207100_2.java,14,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Order.java,45,61,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
4207100_2.java,14,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Product.java,29,45,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
4207100_2.java,14,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,14,30,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
4207100_2.java,18,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,18,30,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar way of writing hashCode() and equals()
4207100_2.java,18,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeComponentTestEntity.java,76,88,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
4207100_2.java,18,30,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeTestEntitySuperClass.java,30,42,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
4207100_2.java,18,30,struts2-2.2.1-all/struts-2.2.1/src/apps/rest-showcase/src/main/java/org/apache/struts2/rest/example/Order.java,38,50,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
4207100_3.java,23,35,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,18,30,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar way of writing hashCode() and equals()
4207100_3.java,23,35,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeComponentTestEntity.java,76,88,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
4207100_3.java,23,35,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeTestEntitySuperClass.java,30,42,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
4207100_3.java,23,35,struts2-2.2.1-all/struts-2.2.1/src/apps/rest-showcase/src/main/java/org/apache/struts2/rest/example/Order.java,38,50,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
4377130_0.java,13,28,struts2-2.2.1-all/struts-2.2.1/src/xwork-core/src/test/java/com/opensymphony/xwork2/ognl/OgnlValueStackTest.java,684,699,AUTO-D,similar getters & setters methods,EX-D,similar getters & setters methods
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/LocalizationDemo/src/l10ndemo/LocalizationVisualMIDlet.java,102,122,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/filebrowserexample/FileBrowserExample.java,105,125,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/loginscreenexample/LoginScreenExample.java,132,152,AUTO-D,accidentally similar getter,EX-E,boiler code that needs to be written when Midlet class is extended
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/pimbrowserexample/PIMBrowserExample.java,75,95,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter
4498118_0.java,38,58,netbeans-6.9.1-201007282301/mobility.midpexamples/VDCustomComponents/src/smscomposerexample/SMSComposerExample.java,117,137,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter
6236324_0.java,304,320,aoisrc281/ArtOfIllusion/src/artofillusion/image/MovieEncoder.java,250,266,AUTO-D,accidentally similar getter,EX-D,accidentally similar getter:         public Format getFormat() {
6921379_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Order.java,45,61,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
6921379_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Product.java,29,45,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
6921379_0.java,1,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,14,30,AUTO-D,accidentally similar hashCode() and equals(),EX-F,accidental similarity
6921379_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Model.java,18,30,AUTO-D,accidentally similar hashCode() and equals(),EX-D,similar way of writing hashCode() and equals()
6921379_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeComponentTestEntity.java,76,88,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
6921379_0.java,5,17,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeTestEntitySuperClass.java,30,42,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
6921379_0.java,5,17,struts2-2.2.1-all/struts-2.2.1/src/apps/rest-showcase/src/main/java/org/apache/struts2/rest/example/Order.java,38,50,AUTO-D,accidentally similar hashCode() and equals(),EX-D,accidentally similar hashCode() and equals()
7383847_1.java,36,49,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Product.java,34,47,AUTO-D,similar equals() methods,EX-D,similar equals() methods
7727999_0.java,34,53,jhotdraw-7.5.1/jhotdraw_7.5.1/Source/jhotdraw7/src/main/java/org/jhotdraw/gui/VerticalGridLayout.java,46,65,AUTO-D,accidentally similar getter,EX-B,almost the whole files are very similar.
10274267_0.java,1,12,hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java,1,12,EX-A,SO answer says that the code is copied from Hibernate API doc (http://docs.jboss.org/hibernate/orm/3.3/reference/en/html/batch.html#batch-inserts) which is very likely to be populated from the Hibernate code.,,
10289462_0.java,1,45,apache-tomcat-7.0.2/apache-tomcat-7.0.2-src/java/org/apache/jasper/runtime/JspRuntimeLibrary.java,252,296,EX-A,SO answer says the code is copied from JspRuntimeLibrary.java,,
10737817_0.java,1,13,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-entitymanager/src/main/java/org/hibernate/ejb/criteria/QueryStructure.java,78,90,EX-A,SO answer says that the code is copied from QueryStructure in Hibernate,,
10774468_0.java,10,69,weka-3-7-9/main/java/weka/core/NormalizableDistance.java,145,204,EX-A,SO answer says the code is copied from NormalizableDistance class.,,
10774468_0.java,42,59,weka-3-7-9/main/java/weka/core/NormalizableDistance.java,177,194,EX-A,SO answer says the code is copied from NormalizableDistance class.,,
10777586_0.java,1,15,weka-3-7-9/main/java/weka/core/Instances.java,1078,1092,EX-A,"SO answer mentions that """"As of Weka 3.7.6""",,
11861598_0.java,1,18,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/jface/wizard/WizardDialog.java,377,394,EX-A,the createPreviousAndNextButtons() is copied from eclipse (implicitly say in SO answer),,
12936580_0.java,150,187,jfreechart-1/jfreechart-1.0.13/source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,532,569,EX-A,"SO answer says """"I merged Code from XYPlot and XYLineAndShapeRenderer to achieve this. Here is the source code."""".  However""",,
14330686_0.java,1,12,hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java,1,12,EX-A,SO answer is copied from Hibernate example. http://docs.jboss.org/hibernate/core/3.3/reference/en/html/batch.html#batch-inserts,,
14582029_0.java,1,12,hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java,1,12,EX-A,SO answer says it is copied from Hibernate manual,,
14845581_1.java,1,10,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/JobSubmissionFiles.java,46,55,EX-A,SO answer says that the code is copied from Hadoop's JobSubmissionFiles.java,,
15168494_0.java,1,29,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/service/jdbc/connections/internal/ConnectionProviderInitiator.java,65,93,EX-A,SO answer says that the code is copied from Hibernate's ConnectionProviderInitiator.java,,
15889119_0.java,1,16,jgrapht-0/jgrapht-0.8.1/src/org/jgrapht/experimental/touchgraph/TouchgraphConverter.java,7,22,EX-A,SO answer says that the code is from TouchGraphConverter.java,,
16058183_0.java,1,13,jfreechart-1/jfreechart-1.0.13/source/org/jfree/data/KeyToGroupMap.java,18,30,EX-A,SO answer says that the code is from KeyToGroupMap() constructor,,
16180910_0.java,1,14,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapred/LineRecordReader.java,47,60,EX-A,SO answer says that the code is copied from LineRecordReader in Hadoop.,,
16180910_0.java,1,14,hadoop-1/hadoop-1.0.0/src/mapred/org/apache/hadoop/mapreduce/lib/input/LineRecordReader.java,41,54,EX-A,SO answer says the code is taken from Hadoop's LineRecordReader.java,,
18201985_0.java,1,26,poi-3.6-20091214/poi-3.6/src/examples/src/org/apache/poi/ss/examples/CalendarDemo.java,11,36,EX-A,SO answer says the code is copied from CalendarDemo (URL: http://svn.apache.org/repos/asf/poi/trunk/src/examples/src/org/apache/poi/ss/examples/CalendarDemo.java),,
18232672_0.java,42,63,apache-log4j-1.2.16/apache-log4j-1.2.16/src/main/java/org/apache/log4j/net/SMTPAppender.java,207,228,EX-A,SO answer says the code is extended from log4j SMTPAppender.java for Gmail support,,
18623736_0.java,1,39,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.beans/src/main/java/org/springframework/beans/propertyeditors/CustomCollectionEditor.java,33,71,EX-A,SO answer says the code is copied from CustomCollectionEditor,,
19298607_0.java,1,10,hibernate-release-4/hibernate-release-4.2.2.Final/project/hibernate-core/src/main/java/org/hibernate/dialect/Oracle9iDialect.java,23,32,EX-A,"author of questions asks a question for hibernate regarding a certyain extension. Author of answer says he'll need to add some methods to his class""",,
20458485_0.java,1,12,hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java,1,12,EX-A,SO answer is copied from Hibernate example. http://docs.jboss.org/hibernate/orm/4.3/manual/en-US/html/ch15.html,,
20615360_0.java,1,12,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.aop/src/main/java/org/springframework/aop/interceptor/ExposeBeanNameAdvisors.java,32,43,EX-A,SO answer says the code is the implementation of ExposeBeanNameAdvisors,,
20996373_0.java,1,15,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.test/src/main/java/org/springframework/mock/web/DelegatingServletInputStream.java,6,20,EX-A,"SO answer says """"like the one from Spring""""""""",,
20996373_0.java,1,15,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web.servlet/src/test/java/org/springframework/mock/web/DelegatingServletInputStream.java,6,20,EX-A,"SO answer says """"like the one from Spring""""""""",,
20996373_0.java,1,15,spring-framework-3.0.5/spring-framework-3.0.5.RELEASE/projects/org.springframework.web/src/test/java/org/springframework/mock/web/DelegatingServletInputStream.java,6,20,EX-A,"SO answer says """"like the one from Spring""""""""",,
21702608_0.java,15,35,hadoop-1/hadoop-1.0.0/src/examples/org/apache/hadoop/examples/DBCountPageView.java,289,309,EX-A,SO answer says that the code is copied and modified from Hadoop DbCountPageView example.,,
21777900_0.java,1,12,hibernate-release-4/hibernate-release-4.2.2.Final/project/documentation/src/main/docbook/devguide/en-US/extras/flush_and_clear_session.java,1,12,EX-A,SO answer is copied from Hibernate example. http://docs.jboss.org/hibernate/core/3.3/reference/en/html/batch.html#batch-inserts,,
21998949_0.java,31,45,jfreechart-1/jfreechart-1.0.13/source/org/jfree/chart/plot/SpiderWebPlot.java,522,536,EX-A,SO code extends from SpiderWebPlot and have several similar methods.,,
23008293_0.java,1,14,eclipse_SDK/eclipse_SDK-4.3/src/src/org/eclipse/debug/internal/ui/viewers/AsynchronousSchedulingRuleFactory.java,15,28,EX-A,author of answer says the copied from a class and the question has eclipse as a hashtag. The answerer is even an Eclipse developer,,
23586872_1.java,1,20,junit-4/org/junit/Assert.java,33,52,EX-A,SO answer says that the code is copied from JUnit assertEquals(),,
24330611_0.java,166,177,jung2-2_0_1/jung-samples-2.0.1/edu/uci/ics/jung/samples/ShowLayouts.java,128,139,EX-A,(by Jens) the code is copied from Q --> question --> answer (with modifications),,
